id,name,absolute_magnitude_h,estimated_diameter_min_km,estimated_diameter_max_km,is_potentially_hazardous,close_approach_date,relative_velocity_km_per_s,miss_distance_km,orbiting_body
2226514,226514 (2003 UX34),20.16,0.2469192656,0.5521282628,True,2025-01-07,16.5489937942,18491518.452924929,Earth
2438017,438017 (2003 YO3),18.54,0.5206609142,1.1642331974,False,2025-01-07,15.2767515283,12136326.303555183,Earth
2481442,481442 (2006 WO3),21.58,0.1283970296,0.2871044863,False,2025-01-07,21.6488761177,58239736.599652437,Earth
3485806,(2010 AL60),22.29,0.0925880583,0.2070331923,False,2025-01-07,8.9892906844,9414482.23419549,Earth
3723888,(2015 NU2),20.91,0.1748054532,0.3908768761,True,2025-01-07,19.1336306591,73466998.517538915,Earth
3771633,(2017 FZ2),26.6,0.0127219879,0.0284472297,False,2025-01-07,7.6348283529,43675472.560049036,Earth
3792462,(2017 YD),25.5,0.0211132445,0.0472106499,False,2025-01-07,4.9143049327,10536583.499046209,Earth
3837883,(2019 AO12),25.6,0.0201629919,0.0450858206,False,2025-01-07,24.2782093228,72072116.412508345,Earth
3842657,(2019 KJ4),27.4,0.0088014652,0.0196806745,False,2025-01-07,9.5250407801,49392413.894222798,Earth
54340445,(2023 BO8),26.66,0.0123752784,0.0276719637,False,2025-01-07,14.959320276,44602775.422232652,Earth
54509167,(2024 YH4),22.54,0.0825191939,0.1845185269,False,2025-01-07,22.520699712,13066136.725235739,Earth
54509629,(2024 YZ4),21.73,0.1198270801,0.2679414966,False,2025-01-07,27.6437185619,19239009.477460172,Earth
54512615,(2024 YZ9),25.17,0.0245784775,0.0549591464,False,2025-01-07,8.5400305616,3623223.789841424,Earth
54513036,(2024 YW12),23.6,0.0506471459,0.1132504611,False,2025-01-07,13.6327134848,14880072.12939393,Earth
54516186,(2025 BM),23.27,0.0589596608,0.1318378096,False,2025-01-07,10.5638473191,14064893.080212332,Earth
3704144,(2015 AC246),23.4,0.0555334912,0.1241766613,False,2025-01-06,6.0620992868,52820770.795492233,Earth
3781585,(2017 SK2),23.2,0.0608912622,0.1361570015,False,2025-01-06,5.35362664,66024505.621982727,Earth
3785681,(2017 TU1),26.2,0.0152951935,0.0342010925,False,2025-01-06,14.8116606962,67762561.052052937,Earth
3843671,(2019 QY4),27.6,0.0080270317,0.0179489885,False,2025-01-06,18.2049798985,52117749.562908504,Earth
3989263,(2020 BP11),26.8,0.0116025908,0.0259441818,False,2025-01-06,15.7678897551,35406461.066845676,Earth
54269715,(2022 GE3),23.14,0.06259721,0.1399716167,False,2025-01-06,7.9607072171,24683064.190800206,Earth
54293876,(2020 AQ24),24.98,0.0268259417,0.0599846292,False,2025-01-06,19.8684089759,48896961.187282982,Earth
54503221,(2024 XR4),23.05,0.065246163,0.1458948557,False,2025-01-06,7.2465399874,23945440.731528885,Earth
54509100,(2024 YW3),25.08,0.0256185754,0.0572848762,False,2025-01-06,12.2596614281,2156544.131876664,Earth
54514247,(2024 YY21),26.87,0.0112345318,0.0251211767,False,2025-01-06,5.2272161774,5560416.813516596,Earth
54516849,(2025 BC2),24.51,0.0333084924,0.0744800533,False,2025-01-06,17.1033847508,4950988.227064801,Earth
3740934,(2016 BD15),21.2,0.1529519353,0.3420109247,True,2025-01-05,25.9398250191,71450808.498556442,Earth
3753595,(2016 KO),26.5,0.0133215567,0.0297879063,False,2025-01-05,15.3644012418,63031190.875628856,Earth
3989144,(2020 BC6),20.85,0.1797028549,0.4018277992,True,2025-01-05,22.182959458,3683381.686023033,Earth
54016969,(2020 JR),25.1,0.0253837029,0.0567596853,False,2025-01-05,17.1434128424,47817840.018794317,Earth
54091635,(2020 WR1),24.45,0.0342416731,0.0765667087,False,2025-01-05,22.9134713332,71002234.961982999,Earth
54186208,(2021 PB23),25.58,0.0203495578,0.0455029946,False,2025-01-05,7.7322038379,72030480.991560573,Earth
54509098,(2024 YT3),26.49,0.0133830462,0.029925401,False,2025-01-05,7.0691275737,4148544.30991822,Earth
54515312,(2025 AG3),28.31,0.0057883526,0.0129431498,False,2025-01-05,7.4557831385,2096621.912179453,Earth
54514251,(2025 AJ1),23.53,0.0523064176,0.1169607054,False,2025-01-05,11.2885158668,23538786.747137705,Earth
54514895,(2025 AY1),23.18,0.0614546821,0.1374168468,False,2025-01-05,16.7177568867,13787514.424296966,Earth
54517641,(2025 BQ5),24.68,0.0308003021,0.0688715693,False,2025-01-05,9.1290174796,6758138.904065095,Earth
3879137,(2019 TK6),22.64,0.0788052183,0.1762138252,False,2025-01-04,10.4616436925,40607718.033261461,Earth
54054327,(2020 RV6),24.8,0.0291443905,0.0651688382,False,2025-01-04,13.4665770199,58565088.345398764,Earth
54105109,(2021 AO4),27.64,0.0078805218,0.0176213825,False,2025-01-04,15.116292581,2640732.672717599,Earth
54209222,(2021 TK13),25.4,0.022108281,0.0494356193,False,2025-01-04,4.2041819764,21922798.601292673,Earth
54415867,(2023 XU7),24.91,0.0277047973,0.06194981,False,2025-01-04,14.3078893462,49287093.762428806,Earth
54508752,(2024 YU1),25.23,0.0239086457,0.0534613571,False,2025-01-04,7.3103291233,2248832.194823476,Earth
54511083,(2024 YL7),25.39,0.0222103282,0.0496638037,False,2025-01-04,7.2627755797,4873440.221766533,Earth
54513046,(2024 YG13),27.02,0.0104846751,0.0234444462,False,2025-01-04,11.7976038512,740234.749931319,Earth
54512613,(2024 YX9),26.86,0.011286388,0.0252371308,False,2025-01-04,11.2058479342,2195623.733054634,Earth
54514253,(2025 AL1),22.5,0.0840533402,0.1879489824,False,2025-01-04,17.650680702,12979369.048088732,Earth
54514899,(2025 AC2),25.33,0.0228325794,0.0510551996,False,2025-01-04,6.3310086637,3601259.905366959,Earth
54514896,(2025 AZ1),27.48,0.0084831076,0.0189688053,False,2025-01-04,13.8758628752,2609350.809457923,Earth
54516261,(2025 BS),23.64,0.0497227313,0.1111834072,False,2025-01-04,14.8357396277,11861258.111943032,Earth
3553148,(2010 XB11),19.69,0.3065878759,0.6855513317,False,2025-01-03,18.9394637946,19016423.704274392,Earth
3645041,(2013 NC15),22.14,0.0992098919,0.2218400624,False,2025-01-03,12.0604970908,25616443.389347908,Earth
3647191,(2013 RT9),26.5,0.0133215567,0.0297879063,False,2025-01-03,4.5094400585,36530806.763499792,Earth
3837864,(2019 AS11),26.8,0.0116025908,0.0259441818,False,2025-01-03,11.8634390203,48375536.345338856,Earth
3843735,(2019 QL7),26.65,0.0124324001,0.0277996916,False,2025-01-03,8.5809752089,58599408.624980767,Earth
54016994,(2020 JH1),24.9,0.0278326768,0.0622357573,False,2025-01-03,7.5364491932,62796481.541460406,Earth
54053733,(2020 RL),25.1,0.0253837029,0.0567596853,False,2025-01-03,8.7686642999,40923341.609039132,Earth
54279762,(2022 KA),25.15,0.0248058993,0.0554676771,False,2025-01-03,6.0043563141,37624380.971163619,Earth
54336914,(2022 YS5),24.84,0.0286124454,0.0639793729,False,2025-01-03,6.2612116938,16708864.457056709,Earth
54349273,(2023 EY2),19.75,0.2982325052,0.6668681546,False,2025-01-03,18.7768132046,31394178.425610566,Earth
54507938,(2024 YL1),27.32,0.0091317703,0.020419259,False,2025-01-03,4.783632141,2356964.228021136,Earth
54508760,(2024 YE2),25.23,0.0239086457,0.0534613571,False,2025-01-03,7.5259736958,22520907.460996669,Earth
54511958,(2024 YC9),26.96,0.0107784169,0.0241012728,False,2025-01-03,8.6924012752,1306415.340155464,Earth
54513047,(2025 AB),27.13,0.0099667824,0.022286403,False,2025-01-03,11.5602531925,153127.347506697,Earth
54513657,(2025 AE),25.74,0.0189040552,0.0422707525,False,2025-01-03,16.7458318545,6288669.776366644,Earth
54514893,(2025 AX1),26.85,0.0113384836,0.0253536201,False,2025-01-03,14.6021228615,1091513.33244692,Earth
54514029,(2025 AO),28.75,0.0047266667,0.010569148,False,2025-01-03,9.8164056072,459327.199940949,Earth
54515071,(2025 AN2),27.04,0.010388551,0.0232295062,False,2025-01-03,8.4915769333,706413.349326192,Earth
54515308,(2025 AC3),25.7,0.0192555078,0.0430566244,False,2025-01-03,7.1376457399,7830455.179602987,Earth
54516463,(2025 BE1),26.47,0.013506878,0.0302022973,False,2025-01-03,8.2396904194,7947528.079099067,Earth
54539579,(2025 OC17),23.12,0.0631764148,0.1412667581,False,2025-01-03,12.0852264257,20430381.24314568,Earth
2459462,459462 (2013 AY52),19.9,0.2783267681,0.6223575734,False,2025-01-02,17.4222331434,15830336.604086189,Earth
3648769,(2013 TK4),23.98,0.0425162524,0.0950692305,False,2025-01-02,17.9086965031,53240801.671820943,Earth
3656933,(2014 BM25),28.1,0.0063760979,0.0142573883,False,2025-01-02,15.3371937843,42733613.705436124,Earth
3703792,(2015 BF),26.6,0.0127219879,0.0284472297,False,2025-01-02,25.6759881383,72149352.401529154,Earth
3766462,(2017 AZ13),21.98,0.1067959975,0.2388031102,False,2025-01-02,11.9983637463,24373497.638301604,Earth
3837784,(2019 AR8),25.61,0.0200703514,0.0448786701,False,2025-01-02,22.7966474576,66096247.494589703,Earth
3842769,(2019 LS1),22.48,0.0848310762,0.189688053,False,2025-01-02,12.4314874464,18639595.585777444,Earth
3843713,(2019 QS6),26.1,0.0160160338,0.0358129403,False,2025-01-02,5.1027498837,40941595.586015893,Earth
3968754,(2019 YA5),26.0,0.0167708462,0.0375007522,False,2025-01-02,12.6061556875,41802119.066055747,Earth
54317879,(2022 UF4),24.54,0.0328514828,0.0734581487,False,2025-01-02,11.5515942115,57230310.206517668,Earth
54327895,(2022 WF2),26.33,0.0144063837,0.0322136532,False,2025-01-02,9.5944349644,49729029.566711414,Earth
54433331,(2024 GE2),27.97,0.0067694748,0.0151370059,False,2025-01-02,4.8695813606,25623356.202202099,Earth
54505721,(2024 XP10),24.57,0.0324007435,0.0724502651,False,2025-01-02,8.4207397855,7568817.944598584,Earth
54507534,(2024 XB20),26.0,0.0167708462,0.0375007522,False,2025-01-02,2.839333716,13658066.37012045,Earth
54509097,(2024 YR3),25.45,0.0216050351,0.0483103272,False,2025-01-02,3.6956346823,9453011.883683766,Earth
54511078,(2024 YF7),25.76,0.0187307418,0.0418832119,False,2025-01-02,13.5690330333,1938313.915635721,Earth
54511096,(2024 YR8),24.6,0.0319561887,0.0714562102,False,2025-01-02,16.2042977054,8089871.903503406,Earth
54512607,(2024 YR9),25.74,0.0189040552,0.0422707525,False,2025-01-02,20.7411443242,3348567.216768578,Earth
54512608,(2024 YS9),27.82,0.0072536229,0.016219594,False,2025-01-02,21.2159080739,1582435.722210165,Earth
54513049,(2025 AC),29.02,0.0041740243,0.0093334022,False,2025-01-02,4.2789783774,140221.389663927,Earth
54514894,(2025 AA2),26.09,0.0160899605,0.0359782453,False,2025-01-02,13.522628461,1245828.801196944,Earth
54514901,(2025 AE2),24.68,0.0308003021,0.0688715693,False,2025-01-02,9.8631484964,7292137.013148898,Earth
54514672,(2025 AO1),27.94,0.0068636476,0.0153475826,False,2025-01-02,8.1109076864,527693.187174357,Earth
3561029,(2011 GE3),25.88,0.0177237239,0.0396314515,False,2025-01-01,8.3173566881,49668157.475338638,Earth
54169408,(2021 NT5),27.12,0.010012787,0.0223892723,False,2025-01-01,8.1996036081,70334863.485251963,Earth
54216342,(2021 VR3),18.01,0.6645917971,1.4860724357,False,2025-01-01,9.7030438006,42029363.541310132,Earth
54256791,(2022 EQ6),26.21,0.0152249185,0.0340439527,False,2025-01-01,24.3814294261,70563038.69861434,Earth
54508753,(2024 YV1),26.22,0.0151549664,0.033887535,False,2025-01-01,5.7987642551,14250723.733843776,Earth
54508761,(2024 YD2),24.87,0.0282198679,0.063101543,False,2025-01-01,8.7690673962,9147401.985409646,Earth
54509628,(2024 YY4),26.44,0.0136947774,0.0306224531,False,2025-01-01,4.0085267342,1676103.96014581,Earth
54511956,(2024 YZ8),23.68,0.0488151892,0.1091540813,False,2025-01-01,21.4762910009,10850468.268861296,Earth
54511954,(2024 YY8),28.73,0.004770402,0.0106669431,False,2025-01-01,4.7580939652,1290408.727100352,Earth
54513028,(2024 YV10),26.18,0.0154367182,0.0345175513,False,2025-01-01,5.8480710628,8500461.014985575,Earth
54511964,(2024 YJ9),27.91,0.0069591304,0.0155610887,False,2025-01-01,14.1845754203,1264885.131389663,Earth
54514249,(2025 AG1),29.49,0.0033616692,0.0075169209,False,2025-01-01,2.645140072,671017.850013351,Earth
54516067,(2025 AC4),24.57,0.0324007435,0.0724502651,False,2025-01-01,15.9737833452,6422853.366077797,Earth
2506491,506491 (2003 UW29),20.69,0.193443872,0.4325536477,True,2025-01-14,26.9373528737,17371524.962223362,Earth
3309857,(2005 YU128),25.26,0.0235806068,0.0527278398,False,2025-01-14,7.0328161372,7315337.907450606,Earth
3459429,(2009 JR),21.41,0.138852907,0.310484539,True,2025-01-14,9.7933235468,20426799.929977028,Earth
3690386,(2014 SD145),26.9,0.0110803882,0.0247765013,False,2025-01-14,6.6877944213,63564543.200627443,Earth
3724104,(2015 NS13),19.98,0.2682594171,0.5998462923,False,2025-01-14,11.5485581652,12016268.208482827,Earth
3843826,(2019 RP2),28.9,0.004411182,0.0098637028,False,2025-01-14,3.355938886,30555004.611110531,Earth
3892657,(2019 VJ2),26.1,0.0160160338,0.0358129403,False,2025-01-14,24.7105750439,72046112.143881559,Earth
54145465,(2021 JO6),24.75,0.0298232505,0.0666868155,False,2025-01-14,19.0565424016,63941052.152068746,Earth
54281973,(2022 LT),25.21,0.0241298697,0.0539560289,False,2025-01-14,7.0513345,66926880.183259745,Earth
54289714,(2022 NK),27.27,0.0093444765,0.0208948847,False,2025-01-14,22.9136403845,69697730.599978702,Earth
54510159,(2024 YD6),24.62,0.0316632126,0.0708010957,False,2025-01-14,7.8893429873,15073459.554870767,Earth
54511085,(2024 YO7),25.11,0.0252670754,0.0564988982,False,2025-01-14,6.6190536067,14088267.283646435,Earth
54510154,(2024 YX5),25.75,0.0188171989,0.042076536,False,2025-01-14,10.6254505459,4462631.336053547,Earth
54514034,(2025 AS),24.4,0.0350392641,0.0783501764,False,2025-01-14,9.24001285,6177886.150842808,Earth
54517681,(2025 BL6),22.56,0.0817626533,0.1828268509,False,2025-01-14,19.9776295852,14446569.725515128,Earth
54516459,(2025 BA1),27.59,0.0080640828,0.0180318372,False,2025-01-14,13.4611357539,274971.252192391,Earth
54517722,(2025 BU6),24.68,0.0308003021,0.0688715693,False,2025-01-14,8.6695399384,4502777.25588909,Earth
2803401,803401 (2015 NS13),19.98,0.2682594171,0.5998462923,False,2025-01-14,11.5485581636,12016268.432879632,Earth
3102771,(2002 AL31),24.5,0.0334622374,0.0748238376,False,2025-01-13,11.5990472098,21591690.628704486,Earth
3360486,(2006 WE4),18.9,0.4411182,0.9863702813,False,2025-01-13,17.6015523752,41747245.579993805,Earth
3645650,(2013 PZ38),24.0,0.0421264611,0.0941976306,False,2025-01-13,7.1157932928,53567479.527885885,Earth
3792468,(2017 YH),18.12,0.6317641482,1.4126675811,False,2025-01-13,12.0498524043,33497847.803686997,Earth
3797753,(2018 BV1),24.3,0.0366906138,0.0820427065,False,2025-01-13,19.8822867801,73699997.439420507,Earth
3986841,(2020 BK3),26.9,0.0110803882,0.0247765013,False,2025-01-13,8.176692998,13359180.581947303,Earth
54100624,(2020 YH),21.98,0.1067959975,0.2388031102,False,2025-01-13,26.606267717,74778569.000294579,Earth
54104721,(2021 AC2),27.89,0.0070235225,0.0157050737,False,2025-01-13,18.9277637098,58199644.983843704,Earth
54110077,(2021 CR1),25.1,0.0253837029,0.0567596853,False,2025-01-13,11.4323563883,44276604.478550205,Earth
54239836,(2022 BB1),25.11,0.0252670754,0.0564988982,False,2025-01-13,26.4371401615,51192538.273424719,Earth
54256783,(2022 EE6),24.53,0.0330031183,0.0737972161,False,2025-01-13,8.7048229381,5947881.639766284,Earth
54341644,(2023 CS3),26.94,0.0108781483,0.0243242791,False,2025-01-13,6.2823788524,10178763.929182302,Earth
54356994,(2023 HU5),27.58,0.0081013049,0.0181150684,False,2025-01-13,7.4663124731,36898816.012761305,Earth
54515077,(2025 AX2),26.88,0.0111829138,0.0250057554,False,2025-01-13,10.39131851,3151350.085819741,Earth
54514246,(2025 AE1),22.22,0.0956213733,0.2138158908,False,2025-01-13,21.0410257838,22691127.158019577,Earth
54517094,(2025 BT2),26.82,0.0114962176,0.0257063241,False,2025-01-13,17.2294677911,1094076.497472139,Earth
54516181,(2025 BH),25.29,0.0232570687,0.0520043867,False,2025-01-13,14.9174749625,1324015.35004352,Earth
54529811,(2025 JH2),27.05,0.01034082,0.0231227764,False,2025-01-13,5.0988330654,27406948.341272876,Earth
3313157,(2006 BA),27.6,0.0080270317,0.0179489885,False,2025-01-12,10.6819175304,22092069.249428301,Earth
3648878,(2013 TG6),26.58,0.012839703,0.0287104486,False,2025-01-12,12.4569412057,43060552.475146133,Earth
3989277,(2020 BN12),25.9,0.0175612318,0.0392681082,False,2025-01-12,10.7614171586,25592941.683649204,Earth
54105515,(2021 AR5),25.55,0.0206326484,0.0461360043,False,2025-01-12,5.8196598093,11550817.115014919,Earth
54111266,(2021 CG4),25.89,0.0176422908,0.0394493615,False,2025-01-12,15.6489439914,48995018.073212308,Earth
54214729,(2021 UO7),29.55,0.0032700544,0.0073120639,False,2025-01-12,7.6516383262,16245498.174464908,Earth
54321433,(2022 UB13),29.92,0.0027577505,0.0061665176,False,2025-01-12,2.5309263627,68978203.830483624,Earth
54395027,(2023 UJ),26.31,0.0145396843,0.0325117225,False,2025-01-12,16.2748078974,47042760.529068349,Earth
54433329,(2024 GD2),25.55,0.0206326484,0.0461360043,False,2025-01-12,3.1257268761,19908400.675034078,Earth
54513040,(2024 YZ12),26.54,0.0130784109,0.0292442157,False,2025-01-12,8.5484805862,1207393.518045064,Earth
54514890,(2024 YB26),26.52,0.0131994239,0.0295148091,False,2025-01-12,5.4955902224,8799819.128513673,Earth
54515423,(2025 AK3),26.17,0.0155079709,0.0346768771,False,2025-01-12,7.4599258314,5115889.091498155,Earth
54517340,(2025 BN4),25.92,0.0174002295,0.038908096,False,2025-01-12,7.303827807,6774683.336422644,Earth
54539810,(2025 PB1),23.45,0.0542693946,0.1213500554,False,2025-01-12,12.5764408435,24097897.371945224,Earth
3615463,(2012 UK171),24.46,0.0340843469,0.0762149166,False,2025-01-11,6.3620428316,4081256.429654541,Earth
3730322,(2015 TL178),21.26,0.1487835705,0.3326901775,True,2025-01-11,17.5611867728,49699887.737077757,Earth
3742059,(2016 CF31),21.73,0.1198270801,0.2679414966,False,2025-01-11,14.3261753538,25935610.624510352,Earth
3773744,(2017 FB157),27.7,0.0076657557,0.0171411509,False,2025-01-11,12.9242431904,52134330.21291038,Earth
3795086,(2017 YQ5),24.7,0.0305179233,0.0682401509,False,2025-01-11,12.4713507414,32292968.681761532,Earth
3797456,(2018 AN2),24.8,0.0291443905,0.0651688382,False,2025-01-11,11.3932530243,24393068.465488827,Earth
3836886,(2018 XA4),29.0,0.0042126461,0.0094197631,False,2025-01-11,9.0791987063,59918690.38426196,Earth
54144373,(2021 JY3),28.45,0.0054269395,0.0121350055,False,2025-01-11,4.3864300936,31047814.746475732,Earth
54375205,(2023 OA),26.45,0.0136318556,0.0304817558,False,2025-01-11,19.3208543055,68965285.515856792,Earth
54515075,(2025 AV2),26.24,0.0150160248,0.0335768522,False,2025-01-11,16.8502308359,2979899.826637787,Earth
54514248,(2025 AF1),27.75,0.0074912618,0.0167509707,False,2025-01-11,4.8633185571,1788509.286419594,Earth
54517237,(2025 BA3),26.02,0.0166170902,0.0371569432,False,2025-01-11,7.2706986601,1237448.837152302,Earth
54515857,(2025 AW3),24.4,0.0350392641,0.0783501764,False,2025-01-11,6.1588219753,19056435.80881522,Earth
54516006,(2025 AZ3),25.91,0.0174805453,0.0390876876,False,2025-01-11,8.2168127923,228225.76248265,Earth
2497113,497113 (2004 EK1),22.29,0.0925880583,0.2070331923,False,2025-01-10,6.2743345001,29822591.166938126,Earth
3167343,(2003 WP7),23.45,0.0542693946,0.1213500554,False,2025-01-10,11.7118088658,22656870.442572537,Earth
3702319,(2014 YD),24.29,0.0368599699,0.0824213984,False,2025-01-10,4.7349231223,14974781.359067757,Earth
3797861,(2018 BM3),21.99,0.1063053145,0.2377059096,True,2025-01-10,22.8423951082,21814630.844123657,Earth
54111251,(2021 CO3),25.78,0.0185590173,0.0414992243,False,2025-01-10,14.7232196793,68380429.875531197,Earth
54244187,(2022 CD),26.11,0.0159424468,0.0356483948,False,2025-01-10,15.244067355,36194566.940699764,Earth
54327909,(2022 WW2),25.57,0.0204434871,0.0457130269,False,2025-01-10,9.4348852996,48311249.368427803,Earth
54457674,(2024 MH2),23.5,0.0530340723,0.1185877909,False,2025-01-10,9.5462869245,74093047.232870479,Earth
54458508,(2024 NA2),25.14,0.0249203981,0.0557237043,False,2025-01-10,4.109881063,18950136.783358883,Earth
54509633,(2024 YD5),26.27,0.0148099972,0.0331161605,False,2025-01-10,7.1901886102,5778839.442537933,Earth
54538392,(2025 OL1),25.03,0.0262153087,0.0586192124,False,2025-01-10,8.566371362,27473306.351096209,Earth
3399548,(2008 AU28),25.03,0.0262153087,0.0586192124,False,2025-01-09,10.7616544527,4811939.983897414,Earth
3701880,(2014 XO7),26.8,0.0116025908,0.0259441818,False,2025-01-09,8.9190161339,55001479.0075566,Earth
3878578,(2019 TL2),24.4,0.0350392641,0.0783501764,False,2025-01-09,5.1613772387,59495075.397284429,Earth
3892010,(2019 UE13),25.75,0.0188171989,0.042076536,False,2025-01-09,7.2246441634,52418994.479571977,Earth
54376020,(2023 OS3),27.82,0.0072536229,0.016219594,False,2025-01-09,3.0567992784,7681924.331370549,Earth
54445922,(2024 LQ1),25.51,0.0210162379,0.0469937366,False,2025-01-09,6.3343361342,26746165.872806416,Earth
54466137,(2024 PT5),27.45,0.0086011194,0.0192326877,False,2025-01-09,1.0253286228,1800565.79763693,Earth
54500496,(2024 WS2),22.75,0.0749126183,0.1675097069,False,2025-01-09,13.0240937092,25225166.091300844,Earth
54512612,(2024 YW9),26.33,0.0144063837,0.0322136532,False,2025-01-09,7.8247946491,1041282.960355529,Earth
54513044,(2024 YD13),25.9,0.0175612318,0.0392681082,False,2025-01-09,7.266967644,5602847.855776176,Earth
54515856,(2025 AU3),25.43,0.021804944,0.0487573371,False,2025-01-09,19.4858381667,3167431.437970705,Earth
54516457,(2025 BY),24.57,0.0324007435,0.0724502651,False,2025-01-09,11.2018245193,8099233.723248219,Earth
2000887,887 Alinda (A918 AA),13.81,4.5978518828,10.2811093604,False,2025-01-08,8.2486988645,12296605.087478508,Earth
2451003,451003 (2008 UD1),19.49,0.3361669212,0.7516920875,False,2025-01-08,14.1497502192,26800560.540965849,Earth
3485264,(2010 AL30),27.2,0.0096506147,0.0215794305,False,2025-01-08,13.5818178365,19541496.475318681,Earth
3692560,(2014 TU),25.09,0.0255008688,0.0570216761,False,2025-01-08,7.0312838109,45581702.564580958,Earth
3837605,(2019 AE3),27.4,0.0088014652,0.0196806745,False,2025-01-08,9.0801480023,40671208.925107309,Earth
3893856,(2019 XL),26.6,0.0127219879,0.0284472297,False,2025-01-08,16.8547879585,46538177.43028861,Earth
54051133,(2020 PP5),19.12,0.3986162293,0.8913329856,False,2025-01-08,35.2242519185,73850570.014342492,Earth
54104252,(2021 AL),24.7,0.0305179233,0.0682401509,False,2025-01-08,15.5618664057,36464891.712969529,Earth
54104549,(2021 AN1),26.86,0.011286388,0.0252371308,False,2025-01-08,9.2473780111,18530659.897862357,Earth
54104723,(2021 AF2),25.3,0.0231502122,0.0517654482,False,2025-01-08,8.6110621832,23597208.156123715,Earth
54225011,(2021 VH35),23.34,0.057089334,0.1276556316,False,2025-01-08,3.3035745717,62769908.890686342,Earth
54305021,(2022 SK2),26.5,0.0133215567,0.0297879063,False,2025-01-08,21.2500806992,15260823.736267581,Earth
54329646,(2022 WD7),22.43,0.0868070458,0.1941064553,False,2025-01-08,13.101129605,59133620.748777392,Earth
54419694,(2024 AP2),24.63,0.0315177333,0.0704757942,False,2025-01-08,14.2152333927,45297049.487840037,Earth
54421395,(2024 BM1),26.03,0.0165407416,0.0369862226,False,2025-01-08,9.1139227197,4530223.722781611,Earth
54512616,(2024 YA10),26.1,0.0160160338,0.0358129403,False,2025-01-08,11.9510765125,3391681.981133206,Earth
54513653,(2025 AD),23.86,0.04493192,0.1004708274,False,2025-01-08,12.4978664864,21238989.535002842,Earth
54514035,(2025 AT),25.72,0.0190789723,0.0426618789,False,2025-01-08,8.4146669385,11856715.03406815,Earth
54515742,(2025 AO3),25.81,0.018304378,0.0409298336,False,2025-01-08,6.4164095885,17568841.441117666,Earth
3146499,(2003 AF23),21.01,0.1669379118,0.3732845187,True,2025-01-18,29.9754103913,71586233.271875411,Earth
3536591,(2010 NG1),20.29,0.2325706875,0.5200438667,False,2025-01-18,18.609570434,71957078.283400857,Earth
3618492,(2012 WQ10),22.68,0.077366861,0.1729975604,False,2025-01-18,15.0414430899,61627285.520752857,Earth
3744790,(2016 DL),21.4,0.1394938229,0.3119176705,True,2025-01-18,20.2005796584,27109155.904092411,Earth
3763953,(2016 WH1),25.1,0.0253837029,0.0567596853,False,2025-01-18,15.981936482,43759953.633753093,Earth
54051325,(2020 QD4),24.8,0.0291443905,0.0651688382,False,2025-01-18,15.8057605675,39092585.854211964,Earth
54106083,(2021 BA),26.0,0.0167708462,0.0375007522,False,2025-01-18,7.2211857005,20014148.178023086,Earth
54292683,(2022 OB5),28.96,0.004290965,0.0095948895,False,2025-01-18,1.4111468801,3403175.899640833,Earth
54341664,(2023 CA4),22.11,0.100590039,0.2249261651,False,2025-01-18,11.8236524408,17310120.840985718,Earth
54506452,(2024 WY70),20.93,0.1732028271,0.3872932954,True,2025-01-18,10.1678775336,6306311.598859365,Earth
54512617,(2024 YB10),26.75,0.0118728499,0.0265484994,False,2025-01-18,2.5383491458,5757968.235865735,Earth
54516117,(2025 BB),20.98,0.1692602495,0.3784774237,False,2025-01-18,17.6929010346,25422959.966917892,Earth
54516187,(2025 BN),26.31,0.0145396843,0.0325117225,False,2025-01-18,11.8243458377,323245.317978005,Earth
54517534,(2025 BN5),26.86,0.011286388,0.0252371308,False,2025-01-18,5.340567986,7392515.17930744,Earth
54516469,(2025 BM1),28.67,0.004904051,0.0109657914,False,2025-01-18,8.4271581975,684889.821141859,Earth
54516848,(2025 BA2),25.99,0.0168482569,0.0376738478,False,2025-01-18,7.1465535979,5621213.926436928,Earth
54517724,(2025 BF7),29.92,0.0027577505,0.0061665176,False,2025-01-18,7.8635753625,195446.400800795,Earth
54516458,(2025 BZ),27.89,0.0070235225,0.0157050737,False,2025-01-18,8.5893182132,1491005.962082691,Earth
54517092,(2025 BP2),27.79,0.0073545309,0.016445231,False,2025-01-18,7.1479921892,1780247.983405436,Earth
2847344,847344 (2023 CA4),22.11,0.100590039,0.2249261651,False,2025-01-18,11.8236524493,17310120.840985718,Earth
3592306,(2012 AN10),22.63,0.0791689667,0.1770271912,False,2025-01-17,11.4410706244,15258461.406382837,Earth
3627014,(2013 DB),25.6,0.0201629919,0.0450858206,False,2025-01-17,10.6375493901,46853591.060415523,Earth
3674427,(2014 NA39),24.1,0.040230458,0.0899580388,False,2025-01-17,11.2324862565,70291378.959832056,Earth
3781651,(2017 SS10),25.2,0.0242412481,0.0542050786,False,2025-01-17,15.4211353076,67410544.398526117,Earth
54087418,(2020 VH),28.5,0.0053034072,0.0118587791,False,2025-01-17,4.0069128483,30164452.713135097,Earth
54248642,(2022 DJ4),24.04,0.0413575665,0.0924783301,False,2025-01-17,24.4024198149,73928499.49420926,Earth
54403806,(2023 VP4),28.49,0.0053278866,0.0119135167,False,2025-01-17,4.4723637603,23712752.748820088,Earth
